"Year","Country","CountryName","Population","AverageTemperature","MinTemperature","MaxTemperature","GDP","Emissions","TotalDeaths","TotalAffected","TotalDamage","Meantemperature","anamoly"
1990,"DEU","Germany",79433029,9.6895,9.46983333333333,9.90916666666667,1.76e+12,1052.9975,0,0,0,8.7447248427673,-0.944775157232705
1990,"ESP","Spain",38867322,14.7620833333333,14.5271666666667,14.997,5.35e+11,231.895,0,0,0,14.113213836478,-0.648869496855308
1990,"FRA","France",58512808,14.0388333333333,13.8004166666667,14.27725,1.27e+12,403.1017,73,0,0,13.3241273584906,-0.71470597484273
1990,"GBR","United Kingdom",57247586,9.67458333333333,9.44216666666667,9.907,1.09e+12,601.0676,0,0,0,8.95600786163522,-0.718575471698111
1990,"IDN","Indonesia",181436821,26.2378333333333,25.9603333333333,26.5153333333333,1.06e+11,150.3454,522,0,0,26.1181022012579,-0.11973113207544
1990,"IND","India",870133480,24.1781666666667,23.9418333333333,24.4145,3.17e+11,616.5791,4077,0,0,24.3524496855346,0.174283018867889
1990,"ITA","Italy",56719240,13.7169166666667,13.51175,13.9220833333333,1.18e+12,439.9441,0,0,0,13.2578726415094,-0.459044025157272
1990,"JPN","Japan",123537000,13.5905833333333,13.3878333333333,13.7933333333333,3.13e+12,1155.2634,67,148366,5713000,12.4686210691824,-1.12196226415091
1990,"KOR","Korea, Rep.",42869283,13.2295,13.0003333333333,13.4586666666667,2.79e+11,247.4382,0,0,0,12.4023286163522,-0.8271713836478
1990,"MEX","Mexico",85357874,20.9608333333333,20.7505833333333,21.1710833333333,2.63e+11,318.4148,536,0,0,20.9040110062893,-0.0568223270439958
1990,"NGA","Nigeria",95269988,27.3661666666667,26.97375,27.7585833333333,30757075595,38.8572,269,0,0,27.0908977987421,-0.275268867924556
1990,"PAK","Pakistan",107678614,21.3764166666667,21.05375,21.6990833333333,40010424929,67.8285,551,0,0,21.0765581761006,-0.299858490566073
1990,"RUS","Russian Federation",148292000,-4.02291666666667,-4.25091666666667,-3.79491666666667,5.17e+11,2571.2107,NA,NA,NA,-4.81127201257862,-0.788355345911946
1990,"USA","United States",249623000,9.52158333333333,9.33541666666667,9.70775,5.98e+12,5121.2645,0,0,0,9.13567767295597,-0.385905660377356
1991,"AUS","Australia",17284000,22.4874166666667,22.338,22.6368333333333,3.25e+11,279.8724,0,0,0,22.0145471698113,-0.472869496855381
1991,"BGD","Bangladesh",108727432,25.1351666666667,24.9406666666667,25.3296666666667,30957483950,15.9026,142679,0,0,25.2825047169811,0.147338050314431
1991,"BRA","Brazil",151976577,25.2921666666667,25.1325,25.4518333333333,6.03e+11,217.2275,0,0,0,25.2288349056604,-0.0633317610063209
1991,"CAN","Canada",28171682,-4.42666666666667,-4.63533333333333,-4.218,6.1e+11,454.6275,0,0,0,-4.42284905660377,0.00381761006289683
1991,"CHN","China",1150780000,7.09716666666667,6.94158333333333,7.25275,3.83e+11,2538.924,5927,0,0,7.13916981132075,0.0420031446540845
1991,"DEU","Germany",80013896,8.52308333333333,8.3455,8.70066666666667,1.86e+12,1014.9723,0,0,0,8.7447248427673,0.221641509433965
1991,"ESP","Spain",38966376,14.0071666666667,13.8039166666667,14.2104166666667,5.76e+11,241.465,0,0,0,14.113213836478,0.106047169811291
1991,"FRA","France",58559311,13.1395,12.9363333333333,13.3426666666667,1.27e+12,428.6495,0,0,0,13.3241273584906,0.184627358490571
1991,"GBR","United Kingdom",57424897,8.82833333333333,8.6195,9.03716666666667,1.14e+12,609.0204,0,0,0,8.95600786163522,0.12767452830189
1991,"IDN","Indonesia",184615979,26.0751666666667,25.8885833333333,26.26175,1.17e+11,180.6953,0,0,0,26.1181022012579,0.0429355345911588
1991,"IND","India",888054875,24.31175,24.126,24.4975,2.67e+11,656.7409,3787,0,0,24.3524496855346,0.0406996855345909
1991,"ITA","Italy",56758521,12.8535,12.6704166666667,13.0365833333333,1.24e+12,440.0944,0,0,0,13.2578726415094,0.404372641509427
1991,"JPN","Japan",123921000,12.7831666666667,12.6235833333333,12.94275,3.58e+12,1167.0405,0,0,0,12.4686210691824,-0.314545597484308
1991,"KOR","Korea, Rep.",43295704,12.4079166666667,12.223,12.5928333333333,3.26e+11,262.0383,308,0,0,12.4023286163522,-0.00558805031450049
1991,"MEX","Mexico",87071512,20.8396666666667,20.65575,21.0235833333333,3.14e+11,331.3743,283,91899,0,20.9040110062893,0.064344339622604
1991,"NGA","Nigeria",97726323,27.0433333333333,26.75975,27.3269166666667,27392886873,41.9291,7827,0,0,27.0908977987421,0.0475644654088434
1991,"PAK","Pakistan",110730420,20.9013333333333,20.5631666666667,21.2395,45451960732,67.4778,1250,0,0,21.0765581761006,0.175224842767324
1991,"RUS","Russian Federation",148624000,-4.237,-4.41858333333333,-4.05541666666667,5.18e+11,2437.0381,127,46,0,-4.81127201257862,-0.574272012578616
1991,"USA","United States",252981000,9.49366666666667,9.35075,9.63658333333333,6.17e+12,5070.8394,0,0,0,9.13567767295597,-0.357988993710695
1992,"AUS","Australia",17495000,21.9325833333333,21.7046666666667,22.1605,3.25e+11,284.9121,0,7000120,1878000,22.0145471698113,0.0819638364780175
1992,"BGD","Bangladesh",111221938,25.12225,24.908,25.3365,31708874594,17.7088,510,0,0,25.2825047169811,0.160254716981129
1992,"BRA","Brazil",154564278,25.2513333333333,25.0220833333333,25.4805833333333,4.01e+11,218.3835,137,147553,0,25.2288349056604,-0.0224984276729217
1992,"CAN","Canada",28519597,-4.92891666666667,-5.20058333333333,-4.65725,5.92e+11,468.8648,0,0,0,-4.42284905660377,0.506067610062897
1992,"CHN","China",1164970000,6.85841666666667,6.66016666666667,7.05666666666667,4.27e+11,2657.1124,0,0,0,7.13916981132075,0.280753144654084
1992,"DEU","Germany",80624598,9.50583333333333,9.2505,9.76116666666667,2.12e+12,966.7058,0,0,0,8.7447248427673,-0.761108490566034
1992,"ESP","Spain",39157685,13.95525,13.703,14.2075,6.29e+11,250.3269,0,0,0,14.113213836478,0.157963836477991
1992,"FRA","France",58851217,13.4629166666667,13.2039166666667,13.7219166666667,1.4e+12,418.4452,174,0,0,13.3241273584906,-0.138789308176129
1992,"GBR","United Kingdom",57580402,9.025,8.774,9.276,1.18e+12,593.5041,11,0,0,8.95600786163522,-0.0689921383647807
1992,"IDN","Indonesia",187766086,26.1701666666667,25.95775,26.3825833333333,1.28e+11,203.6594,2910,402196,0,26.1181022012579,-0.05206446540884
1992,"IND","India",906021106,24.2229166666667,24.0068333333333,24.439,2.84e+11,698.7569,2086,0,0,24.3524496855346,0.129533018867892
1992,"ITA","Italy",56797087,13.58175,13.3391666666667,13.8243333333333,1.32e+12,439.2104,14,1200,0,13.2578726415094,-0.323877358490572
1992,"JPN","Japan",124229000,12.48425,12.263,12.7055,3.91e+12,1176.9426,0,40624,0,12.4686210691824,-0.0156289308176074
1992,"KOR","Korea, Rep.",43747962,12.60375,12.3615,12.846,3.5e+11,282.194,0,711,0,12.4023286163522,-0.2014213836478
1992,"MEX","Mexico",88828310,20.6503333333333,20.4154166666667,20.88525,3.64e+11,334.208,283,42600,176000,20.9040110062893,0.253677672956005
1992,"NGA","Nigeria",100221563,26.6636666666667,26.3335833333333,26.99375,29300903643,46.2651,601,0,0,27.0908977987421,0.427231132075445
1992,"PAK","Pakistan",113747135,20.7085,20.3665833333333,21.0504166666667,48635176853,72.015,1875,12842230,0,21.0765581761006,0.368058176100625
1992,"RUS","Russian Federation",148689000,-4.90325,-5.147,-4.6595,4.6e+11,1993.2176,0,0,0,-4.81127201257862,0.0919779874213837
1992,"USA","United States",256514000,9.05633333333333,8.85333333333333,9.25933333333333,6.54e+12,5174.0591,0,296495,0,9.13567767295597,0.0793443396226454
1993,"AUS","Australia",17667000,22.1601666666667,21.9844166666667,22.3359166666667,3.12e+11,289.2349,0,3033100,0,22.0145471698113,-0.145619496855382
1993,"BGD","Bangladesh",113695139,25.0031666666667,24.7905,25.2158333333333,33166519418,17.3679,754,0,0,25.2825047169811,0.279338050314429
1993,"BRA","Brazil",157132682,25.3549166666667,25.1448333333333,25.565,4.38e+11,228.3332,99,15,0,25.2288349056604,-0.126081761006322
1993,"CAN","Canada",28833410,-4.4015,-4.622,-4.181,5.77e+11,467.8796,0,0,0,-4.42284905660377,-0.0213490566037731
1993,"CHN","China",1178440000,6.91941666666667,6.74675,7.09208333333333,4.45e+11,2835.7955,0,0,0,7.13916981132075,0.219753144654084
1993,"DEU","Germany",81156363,8.6335,8.45366666666667,8.81333333333333,2.07e+12,956.9942,11,0,1010000,8.7447248427673,0.111224842767296
1993,"ESP","Spain",39361262,13.5006666666667,13.2919166666667,13.7094166666667,5.24e+11,241.8178,40,0,0,14.113213836478,0.612547169811291
1993,"FRA","France",59106768,13.1501666666667,12.92825,13.3720833333333,1.32e+12,398.6448,53,0,0,13.3241273584906,0.173960691823872
1993,"GBR","United Kingdom",57718614,8.66975,8.4575,8.882,1.06e+12,579.4028,4,600,187000,8.95600786163522,0.286257861635219
1993,"IDN","Indonesia",190879523,26.1388333333333,25.9705,26.3071666666667,1.58e+11,219.8563,0,0,0,26.1181022012579,-0.02073113207544
1993,"IND","India",924057817,24.4086666666667,24.1934166666667,24.6239166666667,2.76e+11,722.8943,0,0,0,24.3524496855346,-0.0562169811321098
1993,"ITA","Italy",56831821,13.4096666666667,13.1953333333333,13.624,1.06e+12,431.601,34,1120,0,13.2578726415094,-0.151794025157272
1993,"JPN","Japan",124536000,12.0551666666667,11.8805,12.2298333333333,4.45e+12,1170.1967,0,0,0,12.4686210691824,0.413454402515692
1993,"KOR","Korea, Rep.",44194628,11.9719166666667,11.7638333333333,12.18,3.86e+11,321.8378,293,0,0,12.4023286163522,0.430411949685499
1993,"MEX","Mexico",90600453,20.9388333333333,20.74625,21.1314166666667,5.01e+11,339.4729,0,0,0,20.9040110062893,-0.0348223270439938
1993,"NGA","Nigeria",102761737,27.1033333333333,26.82575,27.3809166666667,15789003753,44.8134,170,0,0,27.0908977987421,-0.0124355345911553
1993,"PAK","Pakistan",116749560,21.4448333333333,21.0830833333333,21.8065833333333,51478304860,77.1766,0,0,0,21.0765581761006,-0.368275157232674
1993,"RUS","Russian Federation",148520000,-4.62175,-4.82625,-4.41725,4.35e+11,1890.935,0,0,0,-4.81127201257862,-0.189522012578617
1993,"USA","United States",259919000,8.86725,8.70141666666667,9.03308333333333,6.88e+12,5284.6879,0,0,0,9.13567767295597,0.268427672955974
1994,"AUS","Australia",17855000,22.03025,21.8171666666667,22.2433333333333,3.22e+11,294.0146,0,0,0,22.0145471698113,-0.0157028301886797
1994,"BGD","Bangladesh",116182267,25.2616666666667,25.0328333333333,25.4905,33768660883,18.928,730,0,0,25.2825047169811,0.0208380503144312
1994,"BRA","Brazil",159705123,25.4546666666667,25.2628333333333,25.6465,5.58e+11,239.4707,0,0,0,25.2288349056604,-0.225831761006322
1994,"CAN","Canada",29111906,-4.43366666666667,-4.6805,-4.18683333333333,5.78e+11,483.0585,0,0,0,-4.42284905660377,0.0108176100628965
1994,"CHN","China",1191835000,7.496,7.31141666666667,7.68058333333333,5.64e+11,3010.2422,0,0,0,7.13916981132075,-0.356830188679246
1994,"DEU","Germany",81438348,9.847,9.66275,10.03125,2.21e+12,940.408,13,0,1438700,8.7447248427673,-1.1022751572327
1994,"ESP","Spain",39549108,14.651,14.4391666666667,14.8628333333333,5.29e+11,254.234,0,0,0,14.113213836478,-0.537786163522009
1994,"FRA","France",59327192,14.1561666666667,13.9281666666667,14.3841666666667,1.39e+12,393.3949,13,410,1e+05,13.3241273584906,-0.832039308176128
1994,"GBR","United Kingdom",57865745,9.15075,8.9325,9.369,1.14e+12,575.6574,100,901,0,8.95600786163522,-0.194742138364781
1994,"IDN","Indonesia",193945272,26.08425,25.8956666666667,26.2728333333333,1.77e+11,222.9676,0,3594278,0,26.1181022012579,0.0338522012578579
1994,"IND","India",942204249,24.2964166666667,24.0645,24.5283333333333,3.23e+11,764.242,3514,0,0,24.3524496855346,0.0560330188678897
1994,"ITA","Italy",56843400,14.2848333333333,14.05725,14.5124166666667,1.1e+12,425.4906,99,17707,0,13.2578726415094,-1.02696069182387
1994,"JPN","Japan",124961000,13.22975,13.0578333333333,13.4016666666667,4.91e+12,1225.1734,274,1919,0,12.4686210691824,-0.761128930817607
1994,"KOR","Korea, Rep.",44641540,13.4804166666667,13.24375,13.7170833333333,4.56e+11,344.2638,115,0,0,12.4023286163522,-1.0780880503145
1994,"MEX","Mexico",92349147,21.32575,21.11125,21.54025,5.28e+11,353.2382,0,75760,0,20.9040110062893,-0.421738993710694
1994,"NGA","Nigeria",105355783,26.8188333333333,26.5378333333333,27.0998333333333,18086400536,34.9337,90,0,0,27.0908977987421,0.272064465408846
1994,"PAK","Pakistan",119769556,21.1630833333333,20.8551666666667,21.471,51894781282,84.0193,0,840306,0,21.0765581761006,-0.0865251572326748
1994,"RUS","Russian Federation",148336000,-4.89841666666667,-5.1125,-4.68433333333333,3.95e+11,1669.6371,703,0,0,-4.81127201257862,0.0871446540880543
1994,"USA","United States",263126000,9.27033333333333,9.1045,9.43616666666667,7.31e+12,5377.9871,0,74781,0,9.13567767295597,-0.134655660377355
1995,"AUS","Australia",18072000,21.9551666666667,21.8014166666667,22.1089166666667,3.67e+11,305.4098,9,931869,0,22.0145471698113,0.0593805031446202
1995,"BGD","Bangladesh",118706871,25.4158333333333,25.204,25.6276666666667,37939748769,22.7714,2556,0,0,25.2825047169811,-0.13332861635217
1995,"BRA","Brazil",162296612,25.5544166666667,25.3505833333333,25.75825,7.69e+11,255.5834,388,0,0,25.2288349056604,-0.325581761006323
1995,"CAN","Canada",29354000,-4.31433333333333,-4.539,-4.08966666666667,6.04e+11,495.6645,0,0,0,-4.42284905660377,-0.108515723270443
1995,"CHN","China",1204855000,7.21158333333333,7.0535,7.36966666666667,7.35e+11,3265.057,0,0,0,7.13916981132075,-0.0724135220125754
1995,"DEU","Germany",81678051,9.0335,8.85841666666667,9.20858333333333,2.59e+12,940.0867,0,0,0,8.7447248427673,-0.288775157232704
1995,"ESP","Spain",39724050,15.0721666666667,14.8463333333333,15.298,6.13e+11,267.8322,44,0,0,14.113213836478,-0.958952830188709
1995,"FRA","France",59541899,13.89975,13.6888333333333,14.1106666666667,1.6e+12,400.5639,0,0,0,13.3241273584906,-0.575622641509428
1995,"GBR","United Kingdom",58019030,9.41958333333333,9.21283333333333,9.62633333333333,1.34e+12,566.8341,0,0,0,8.95600786163522,-0.46357547169811
1995,"IDN","Indonesia",196957849,26.2296666666667,26.0706666666667,26.3886666666667,2.02e+11,226.6699,278,352740,0,26.1181022012579,-0.11156446540884
1995,"IND","India",960482795,24.42975,24.2411666666667,24.6183333333333,3.55e+11,811.4608,4201,0,0,24.3524496855346,-0.0773003144654076
1995,"ITA","Italy",56844303,13.2340833333333,13.0346666666667,13.4335,1.17e+12,451.9789,49,0,0,13.2578726415094,0.0237893081761271
1995,"JPN","Japan",125439000,12.4754166666667,12.31275,12.6380833333333,5.45e+12,1237.8528,0,0,0,12.4686210691824,-0.00679559748430769
1995,"KOR","Korea, Rep.",45092991,12.32725,12.0901666666667,12.5643333333333,5.56e+11,373.9924,667,0,0,12.4023286163522,0.0750786163522008
1995,"MEX","Mexico",94045579,21.3706666666667,21.1784166666667,21.5629166666667,3.6e+11,333.0098,0,0,0,20.9040110062893,-0.466655660377395
1995,"NGA","Nigeria",108011465,27.1651666666667,26.8321666666667,27.4981666666667,28546958641,35.5753,46,0,0,27.0908977987421,-0.0742688679245553
1995,"PAK","Pakistan",122829148,21.0739166666667,20.8001666666667,21.3476666666667,60636022423,83.6151,1206,0,0,21.0765581761006,0.00264150943392494
1995,"RUS","Russian Federation",148375726,-3.13016666666667,-3.33441666666667,-2.92591666666667,3.96e+11,1640.2632,0,0,0,-4.81127201257862,-1.68110534591195
1995,"USA","United States",266278000,9.331,9.18283333333333,9.47916666666667,7.66e+12,5439.2133,0,0,0,9.13567767295597,-0.195322327044025
1996,"AUS","Australia",18311000,22.3253333333333,22.1645,22.4861666666667,4e+11,312.3612,48,636289,0,22.0145471698113,-0.310786163521982
1996,"BGD","Bangladesh",121269645,25.44025,25.2230833333333,25.6574166666667,46438484108,23.9496,1136,0,0,25.2825047169811,-0.157745283018869
1996,"BRA","Brazil",164913306,25.3378333333333,25.1686666666667,25.507,8.5e+11,281.1948,409,14327,0,25.2288349056604,-0.108998427672923
1996,"CAN","Canada",29671900,-4.94116666666667,-5.16491666666667,-4.71741666666667,6.29e+11,510.5568,0,0,0,-4.42284905660377,0.518317610062897
1996,"CHN","China",1217550000,6.96266666666667,6.80741666666667,7.11791666666667,8.64e+11,3408.3466,6315,175304799,0,7.13916981132075,0.176503144654085
1996,"DEU","Germany",81914831,7.37441666666667,7.2045,7.54433333333333,2.5e+12,960.1743,0,0,0,8.7447248427673,1.37030817610063
1996,"ESP","Spain",39889852,14.15125,13.9423333333333,14.3601666666667,6.41e+11,255.448,0,4227,0,14.113213836478,-0.0380361635220083
1996,"FRA","France",59753100,13.0139166666667,12.8113333333333,13.2165,1.61e+12,416.1896,5,0,6010,13.3241273584906,0.310210691823871
1996,"GBR","United Kingdom",58166950,8.55116666666667,8.36158333333333,8.74075,1.41e+12,588.4935,0,12201,330000,8.95600786163522,0.404841194968549
1996,"IDN","Indonesia",199914831,26.215,26.07675,26.35325,2.27e+11,255.2071,845,0,0,26.1181022012579,-0.0968977987421411
1996,"IND","India",978893217,24.4369166666667,24.2518333333333,24.622,3.88e+11,878.827,0,0,0,24.3524496855346,-0.0844669811321097
1996,"ITA","Italy",56860281,13.007,12.7955833333333,13.2184166666667,1.31e+12,444.5616,0,700,0,13.2578726415094,0.250872641509428
1996,"JPN","Japan",125757000,12.0828333333333,11.9264166666667,12.23925,4.83e+12,1249.8757,51,0,0,12.4686210691824,0.385787735849092
1996,"KOR","Korea, Rep.",45524681,12.165,11.9376666666667,12.3923333333333,5.98e+11,401.5299,145,0,0,12.4023286163522,0.237328616352201
1996,"MEX","Mexico",95687452,21.1321666666667,20.9194166666667,21.3449166666667,4.11e+11,347.422,0,0,0,20.9040110062893,-0.228155660377393
1996,"NGA","Nigeria",110732904,27.1946666666667,26.9071666666667,27.4821666666667,34987951375,39.4006,5913,0,0,27.0908977987421,-0.103768867924554
1996,"PAK","Pakistan",125938339,20.9338333333333,20.6620833333333,21.2055833333333,63320122807,93.5374,385,0,0,21.0765581761006,0.142724842767326
1996,"RUS","Russian Federation",148160042,-4.81033333333333,-5.02083333333333,-4.59983333333333,3.92e+11,1606.949,0,0,0,-4.81127201257862,-0.000938679245286345
1996,"USA","United States",269394000,8.75433333333333,8.61458333333333,8.89408333333333,8.1e+12,5626.1867,0,248989,0,9.13567767295597,0.381344339622645
1997,"AUS","Australia",18517000,22.086,21.89725,22.27475,4.35e+11,320.7947,0,0,0,22.0145471698113,-0.0714528301886794
1997,"BGD","Bangladesh",123854640,24.85925,24.63875,25.07975,48244309133,24.948,802,0,0,25.2825047169811,0.42325471698113
1997,"BRA","Brazil",167545164,25.5594166666667,25.389,25.7298333333333,8.83e+11,296.5853,0,88776,0,25.2288349056604,-0.330581761006322
1997,"CAN","Canada",29987200,-4.2315,-4.45375,-4.00925,6.53e+11,525.2531,0,0,0,-4.42284905660377,-0.191349056603774
1997,"CHN","China",1230075000,7.36733333333333,7.2035,7.53116666666667,9.62e+11,3414.5493,0,0,0,7.13916981132075,-0.228163522012576
1997,"DEU","Germany",82034771,9.04866666666667,8.85625,9.24108333333333,2.22e+12,932.3474,0,0,0,8.7447248427673,-0.303941823899374
1997,"ESP","Spain",40057389,15.1059166666667,14.8569166666667,15.3549166666667,5.89e+11,268.0587,0,2227,0,14.113213836478,-0.992702830188708
1997,"FRA","France",59964851,14.096,13.8591666666667,14.3328333333333,1.45e+12,409.4499,0,0,0,13.3241273584906,-0.771872641509429
1997,"GBR","United Kingdom",58316954,9.64425,9.43225,9.85625,1.55e+12,562.4847,0,0,0,8.95600786163522,-0.68824213836478
1997,"IDN","Indonesia",202826465,26.3719166666667,26.1849166666667,26.5589166666667,2.16e+11,280.8965,1793,0,0,26.1181022012579,-0.253814465408841
1997,"IND","India",997405318,24.0473333333333,23.82425,24.2704166666667,4.1e+11,915.0493,4052,0,0,24.3524496855346,0.305116352201292
1997,"ITA","Italy",56890372,13.8388333333333,13.6135,14.0641666666667,1.24e+12,449.4656,0,0,0,13.2578726415094,-0.580960691823872
1997,"JPN","Japan",126057000,12.7524166666667,12.579,12.9258333333333,4.41e+12,1243.3671,0,67475,0,12.4686210691824,-0.283795597484309
1997,"KOR","Korea, Rep.",45953580,12.8188333333333,12.5820833333333,13.0555833333333,5.58e+11,427.7861,29,135,0,12.4023286163522,-0.4165047169811
1997,"MEX","Mexico",97281739,20.8985833333333,20.7015,21.0956666666667,5e+11,370.4064,578,0,0,20.9040110062893,0.00542767295600655
1997,"NGA","Nigeria",113522705,27.1449166666667,26.8145833333333,27.47525,35822342618,42.0611,280,0,0,27.0908977987421,-0.0540188679245546
1997,"PAK","Pakistan",129086987,20.73875,20.36775,21.10975,62433300338,93.7876,669,0,0,21.0765581761006,0.337808176100626
1997,"RUS","Russian Federation",147915307,-4.2965,-4.54241666666667,-4.05058333333333,4.05e+11,1502.1374,0,0,0,-4.81127201257862,-0.514772012578616
1997,"USA","United States",272657000,9.17291666666667,9.00541666666667,9.34041666666667,8.61e+12,5703.8907,0,204390,0,9.13567767295597,-0.0372389937106945
1998,"AUS","Australia",18711000,22.6648333333333,22.4940833333333,22.8355833333333,3.99e+11,334.6841,20,15175,384000,22.0145471698113,-0.650286163521979
1998,"BGD","Bangladesh",126447965,25.5241666666667,25.3376666666667,25.7106666666667,49984559471,23.9111,1670,15449304,0,25.2825047169811,-0.241661949685572
1998,"BRA","Brazil",170170640,25.95875,25.782,26.1355,8.64e+11,308.3057,0,10274420,0,25.2288349056604,-0.729915094339621
1998,"CAN","Canada",30247900,-2.55391666666667,-2.78383333333333,-2.324,6.32e+11,534.2365,0,0,0,-4.42284905660377,-1.8689323899371
1998,"CHN","China",1241935000,8.05183333333333,7.91541666666667,8.18825,1.03e+12,3265.9026,5388,254901904,0,7.13916981132075,-0.912663522012575
1998,"DEU","Germany",82047195,9.17175,9.01541666666667,9.32808333333333,2.24e+12,924.4045,105,45,0,8.7447248427673,-0.427025157232704
1998,"ESP","Spain",40223509,14.552,14.3488333333333,14.7551666666667,6.17e+11,276.636,0,0,0,14.113213836478,-0.438786163522009
1998,"FRA","France",60186288,13.7206666666667,13.5281666666667,13.9131666666667,1.5e+12,429.789,51,0,0,13.3241273584906,-0.396539308176129
1998,"GBR","United Kingdom",58487141,9.46275,9.26191666666667,9.66358333333333,1.64e+12,567.4862,40,253300,1865400,8.95600786163522,-0.50674213836478
1998,"IDN","Indonesia",205715544,26.75475,26.5986666666667,26.9108333333333,95445547873,216.1049,0,173228,0,26.1181022012579,-0.636647798742143
1998,"IND","India",1015974042,24.7554166666667,24.59075,24.9200833333333,4.16e+11,933.5493,10686,0,0,24.3524496855346,-0.40296698113211
1998,"ITA","Italy",56906744,13.6623333333333,13.4308333333333,13.8938333333333,1.27e+12,460.2403,0,0,0,13.2578726415094,-0.404460691823873
1998,"JPN","Japan",126400000,13.24475,13.092,13.3975,4.03e+12,1203.7105,0,74027,0,12.4686210691824,-0.776128930817608
1998,"KOR","Korea, Rep.",46286503,13.64925,13.4446666666667,13.8538333333333,3.74e+11,363.5483,0,125745,0,12.4023286163522,-1.2469213836478
1998,"MEX","Mexico",98821456,21.53175,21.3535,21.71,5.27e+11,390.1793,0,0,0,20.9040110062893,-0.627738993710693
1998,"NGA","Nigeria",116385750,27.6119166666667,27.28175,27.9420833333333,32004613750,37.5878,1446,0,0,27.0908977987421,-0.521018867924557
1998,"PAK","Pakistan",132253264,21.66275,21.3119166666667,22.0135833333333,62191955814,96.7421,1392,0,0,21.0765581761006,-0.586191823899373
1998,"RUS","Russian Federation",147670692,-5.28108333333333,-5.47566666666667,-5.0865,2.71e+11,1484.8522,0,0,0,-4.81127201257862,0.469811320754713
1998,"USA","United States",275854000,10.1411666666667,10.01325,10.2690833333333,9.09e+12,5752.3242,0,0,0,9.13567767295597,-1.00548899371073
1999,"AUS","Australia",18926000,22.0645,21.8875,22.2415,3.88e+11,344.0633,20,12748,0,22.0145471698113,-0.0499528301886798
1999,"BGD","Bangladesh",129029691,25.7148333333333,25.5108333333333,25.9188333333333,51270569884,25.0174,0,0,0,25.2825047169811,-0.432328616352169
1999,"BRA","Brazil",172759243,25.2865833333333,25.1413333333333,25.4318333333333,5.99e+11,316.2824,0,0,0,25.2288349056604,-0.057748427672923
1999,"CAN","Canada",30499200,-3.18633333333333,-3.40458333333333,-2.96808333333333,6.76e+11,550.0432,0,5870,0,-4.42284905660377,-1.23651572327044
1999,"CHN","China",1252735000,7.84025,7.68925,7.99125,1.09e+12,3258.1349,0,0,0,7.13916981132075,-0.701080188679246
1999,"DEU","Germany",82100243,9.62075,9.46083333333333,9.78066666666667,2.2e+12,896.8827,30,0,2186230,8.7447248427673,-0.876025157232704
1999,"ESP","Spain",40386875,14.3665,14.172,14.561,6.33e+11,300.1766,0,0,0,14.113213836478,-0.253286163522009
1999,"FRA","France",60496718,13.9049166666667,13.71425,14.0955833333333,1.49e+12,425.6747,0,0,0,13.3241273584906,-0.580789308176129
1999,"GBR","United Kingdom",58682466,9.66333333333333,9.43491666666667,9.89175,1.67e+12,560.5053,0,775,0,8.95600786163522,-0.707325471698111
1999,"IDN","Indonesia",208612556,26.1335,25.9755,26.2915,1.4e+11,244.1016,0,0,0,26.1181022012579,-0.0153977987421428
1999,"IND","India",1034539214,24.6598333333333,24.48875,24.8309166666667,4.53e+11,995.2331,12799,0,0,24.3524496855346,-0.307383647798709
1999,"ITA","Italy",56916317,13.763,13.5655,13.9605,1.25e+12,464.6015,0,0,0,13.2578726415094,-0.505127358490572
1999,"JPN","Japan",126631000,13.0800833333333,12.9204166666667,13.23975,4.56e+12,1239.8401,101,372083,0,12.4686210691824,-0.611462264150909
1999,"KOR","Korea, Rep.",46616677,13.0334166666667,12.8413333333333,13.2255,4.85e+11,398.3253,145,30797,0,12.4023286163522,-0.631088050314499
1999,"MEX","Mexico",100300579,21.1285,20.89975,21.35725,6e+11,392.3245,0,0,0,20.9040110062893,-0.224488993710693
1999,"NGA","Nigeria",119327073,27.3291666666667,26.975,27.6833333333333,35870792988,40.0192,1064,0,0,27.0908977987421,-0.238268867924557
1999,"PAK","Pakistan",135405584,21.863,21.5521666666667,22.1738333333333,62973855719,99.3905,816,0,0,21.0765581761006,-0.786441823899374
1999,"RUS","Russian Federation",147214392,-4.82975,-5.03358333333333,-4.62591666666667,1.96e+11,1512.9847,0,0,0,-4.81127201257862,0.0184779874213836
1999,"USA","United States",279040000,9.567,9.4215,9.7125,9.66e+12,5832.2502,0,0,0,9.13567767295597,-0.431322327044025
2000,"AUS","Australia",19153000,21.7096666666667,21.5336666666667,21.8856666666667,4.15e+11,350.1946,0,0,0,22.0145471698113,0.30488050314462
2000,"BGD","Bangladesh",131581243,25.1501666666667,24.9569166666667,25.3434166666667,53369787319,27.5049,0,0,0,25.2825047169811,0.132338050314431
2000,"BRA","Brazil",175287587,25.1965,25.0314166666667,25.3615833333333,6.55e+11,324.226,0,0,0,25.2288349056604,0.0323349056603774
2000,"CAN","Canada",30769700,-4.02591666666667,-4.25058333333333,-3.80125,7.42e+11,572.5307,17,2840,0,-4.42284905660377,-0.396932389937104
2000,"CHN","China",1262645000,7.23808333333333,7.0625,7.41366666666667,1.21e+12,3349.2948,0,25402607,0,7.13916981132075,-0.0989135220125759
2000,"DEU","Germany",82211508,10.0204166666667,9.825,10.2158333333333,1.95e+12,900.9601,31,121,0,8.7447248427673,-1.2756918238994
